,Iteration: Iteration,Drag in X Monitor: Force (N),Iteration,Drag in X Monitor: Drag in X Monitor (N)
14555,,,556.0,27.382979387299827
14556,,,557.0,27.686568814728474
14557,,,558.0,28.014778810545664
14558,,,559.0,28.33974273036773
14559,,,560.0,28.70266776345809
14560,,,561.0,29.03346193841267
14561,,,562.0,29.34763529750873
14562,,,563.0,29.659654133421043
14563,,,564.0,29.903231462534904
14564,,,565.0,30.085154095215813
14565,,,566.0,30.18234924520442
14566,,,567.0,30.19678217496977
14567,,,568.0,30.13527220921316
14568,,,569.0,29.99728123696377
14569,,,570.0,29.78071264290756
14570,,,571.0,29.512790417568823
14571,,,572.0,29.20156172594565
14572,,,573.0,28.887417549577837
14573,,,574.0,28.55732355655641
14574,,,575.0,28.208030237022143
14575,,,576.0,27.878988572788813
14576,,,577.0,27.5661051513938
14577,,,578.0,27.282792189752627
14578,,,579.0,27.03469198434871
14579,,,580.0,26.852314315566844
14580,,,581.0,26.720850501260745
14581,,,582.0,26.63624093975247
14582,,,583.0,26.600003443974032
14583,,,584.0,26.608048824557244
14584,,,585.0,26.682295088851248
14585,,,586.0,26.776346757091854
14586,,,587.0,26.99835013805358
14587,,,588.0,27.197287119335385
14588,,,589.0,27.559449397092635
14589,,,590.0,27.93606102315948
14590,,,591.0,28.312592570015653
14591,,,592.0,28.67890446943551
14592,,,593.0,29.006700554454312
14593,,,594.0,29.327287300910257
14594,,,595.0,29.562389475244515
14595,,,596.0,29.73235825191304
14596,,,597.0,29.85796257112719
14597,,,598.0,29.909156587341585
14598,,,599.0,29.875633035820613
14599,,,600.0,29.76595877328222
14600,,,601.0,29.56348866832903
14601,,,602.0,29.32210364477595
14602,,,603.0,29.05847350102744
14603,,,604.0,28.74336787694284
14604,,,605.0,28.42407038842606
14605,,,606.0,28.097093484192072
14606,,,607.0,27.77843664060268
14607,,,608.0,27.480260593143043
14608,,,609.0,27.23122989285639
14609,,,610.0,27.01357957962929
14610,,,611.0,26.84415506778828
14611,,,612.0,26.717319258411493
14612,,,613.0,26.637438811966973
14613,,,614.0,26.589459596896177
14614,,,615.0,26.571611255860237
14615,,,616.0,26.61699129701796
14616,,,617.0,26.68326897026276
14617,,,618.0,26.830960181547027
14618,,,619.0,26.980942602390822
14619,,,620.0,27.264541325598515
14620,,,621.0,27.581061250544764
14621,,,622.0,27.87673503248118
14622,,,623.0,28.14801158223787
14623,,,624.0,28.43064306158689
14624,,,625.0,28.66963202664519
14625,,,626.0,28.849550707824392
14626,,,627.0,28.99136071602805
14627,,,628.0,29.075926564522742
14628,,,629.0,29.11224297843779
14629,,,630.0,29.06369500947557
14630,,,631.0,28.952353589278573
14631,,,632.0,28.7722444629768
14632,,,633.0,28.5564849992748
14633,,,634.0,28.39377845457207
14634,,,635.0,28.08541294963615
14635,,,636.0,27.88162440089502
14636,,,637.0,27.554890298055795
14637,,,638.0,27.290345608951952
14638,,,639.0,27.090644285169446
14639,,,640.0,26.91664857214704
14640,,,641.0,26.77936872116504
14641,,,642.0,26.698979892675283
14642,,,643.0,26.660527712557865
14643,,,644.0,26.65414381991667
14644,,,645.0,26.657014778258
14645,,,646.0,26.72084744162217
14646,,,647.0,26.78700690302722
14647,,,648.0,26.919058187659545
14648,,,649.0,27.03740884239528
14649,,,650.0,27.29690715907435
14650,,,651.0,27.48202570133645
14651,,,652.0,27.81064298832584
14652,,,653.0,28.064826736208744
14653,,,654.0,28.316725852561063
14654,,,655.0,28.534101978787447
14655,,,656.0,28.696629701158884
14656,,,657.0,28.810301838450386
14657,,,658.0,28.885277969004107
14658,,,659.0,28.9012928370818
14659,,,660.0,28.8502534119647
14660,,,661.0,28.765717886036583
14661,,,662.0,28.59141941173533
14662,,,663.0,28.37597726983361
14663,,,664.0,28.21310641581272
14664,,,665.0,27.90141805234748
14665,,,666.0,27.694157915552267
14666,,,667.0,27.36486522351009
14667,,,668.0,27.10108211894212
14668,,,669.0,26.89589155200892
14669,,,670.0,26.73978810623336
14670,,,671.0,26.61333132369404
14671,,,672.0,26.51942975562801
14672,,,673.0,26.479436232344625
14673,,,674.0,26.472941128200944
14674,,,675.0,26.50645348643286
14675,,,676.0,26.53466550029418
14676,,,677.0,26.612770440734607
14677,,,678.0,26.67857714978913
14678,,,679.0,26.821241712173503
14679,,,680.0,26.957932371065997
14680,,,681.0,27.207509635882477
14681,,,682.0,27.3860563316382
14682,,,683.0,27.671254358016284
14683,,,684.0,27.9120435468092
14684,,,685.0,28.11738425823694
14685,,,686.0,28.27060754495261
14686,,,687.0,28.378440273069344
14687,,,688.0,28.45202262808374
14688,,,689.0,28.469427802368187
14689,,,690.0,28.430003064410528
14690,,,691.0,28.349257660940765
14691,,,692.0,28.20683778478906
14692,,,693.0,28.08238654208432
14693,,,694.0,27.85794864086637
14694,,,695.0,27.68052536087288
14695,,,696.0,27.37036665789481
14696,,,697.0,27.196338644280985
14697,,,698.0,26.92138013021534
14698,,,699.0,26.727673937581045
14699,,,700.0,26.593697254033454
14700,,,701.0,26.4959882677924
14701,,,702.0,26.44047723120076
14702,,,703.0,26.4282045860177
14703,,,704.0,26.44000355498233
14704,,,705.0,26.47118012650725
14705,,,706.0,26.52264315755264
14706,,,707.0,26.636517034800505
14707,,,708.0,26.70526952679967
14708,,,709.0,26.84518461617193
14709,,,710.0,26.97125213382691
14710,,,711.0,27.147019431699505
14711,,,712.0,27.40530682246083
14712,,,713.0,27.53888530507379
14713,,,714.0,27.77992123056967
14714,,,715.0,27.96755393021661
14715,,,716.0,28.119146489515742
14716,,,717.0,28.201018903885824
14717,,,718.0,28.24632325974017
14718,,,719.0,28.23604401900536
14719,,,720.0,28.172344429696157
14720,,,721.0,28.07540184439708
14721,,,722.0,27.936208836267724
14722,,,723.0,27.80992746786606
14723,,,724.0,27.57368429270329
14724,,,725.0,27.41007276480329
14725,,,726.0,27.143480297192557
14726,,,727.0,26.97208144753182
14727,,,728.0,26.7084886174556
14728,,,729.0,26.50667348659863
14729,,,730.0,26.398703633092424
14730,,,731.0,26.33173212787409
14731,,,732.0,26.28545719464367
14732,,,733.0,26.302172146218595
14733,,,734.0,26.34656007783707
14734,,,735.0,26.39785905539199
14735,,,736.0,26.45639649740121
14736,,,737.0,26.53879847567771
14737,,,738.0,26.66414156796216
14738,,,739.0,26.757643769739214
14739,,,740.0,26.897357350832777
14740,,,741.0,27.131002652765687
14741,,,742.0,27.280679159754783
14742,,,743.0,27.499490333867072
14743,,,744.0,27.679326919781857
14744,,,745.0,27.842579137618856
14745,,,746.0,27.949763571709525
14746,,,747.0,28.008461963066797
14747,,,748.0,28.025414306319703
14748,,,749.0,28.00965782871154
14749,,,750.0,27.938391951209496
14750,,,751.0,27.84528103191252
14751,,,752.0,27.70926661484472
14752,,,753.0,27.59174596354956
14753,,,754.0,27.34946631209596
14754,,,755.0,27.182820748190807
14755,,,756.0,26.936289470748108
14756,,,757.0,26.780595528027504
14757,,,758.0,26.537106183878848
14758,,,759.0,26.378633676903465
14759,,,760.0,26.28384577667404
14760,,,761.0,26.23480412915498
14761,,,762.0,26.219013591158443
14762,,,763.0,26.236008769374
14763,,,764.0,26.29041525637851
14764,,,765.0,26.352369929160176
14765,,,766.0,26.457339303944963
14766,,,767.0,26.52758795731006
14767,,,768.0,26.628765678420365
14768,,,769.0,26.747367839806746
14769,,,770.0,26.888051339444928
14770,,,771.0,27.04183100822283
14771,,,772.0,27.26821169315616
14772,,,773.0,27.434307434430597
14773,,,774.0,27.57354246804056
14774,,,775.0,27.69267531015646
14775,,,776.0,27.76521542290536
14776,,,777.0,27.807222523451173
14777,,,778.0,27.80289915709565
14778,,,779.0,27.772154913958506
14779,,,780.0,27.69238182277948
14780,,,781.0,27.580856204813784
14781,,,782.0,27.473318503577644
14782,,,783.0,27.271456889459444
14783,,,784.0,27.12547718058059
14784,,,785.0,26.883033924105177
14785,,,786.0,26.730796265491875
14786,,,787.0,26.509160920510453
14787,,,788.0,26.33434830613544
14788,,,789.0,26.22587505890272
14789,,,790.0,26.171902162234915
14790,,,791.0,26.143850744510104
14791,,,792.0,26.166126682321163
14792,,,793.0,26.2233368334208
14793,,,794.0,26.288878480808933
14794,,,795.0,26.35227585101822
14795,,,796.0,26.479172756260283
14796,,,797.0,26.556242535672567
14797,,,798.0,26.651948713011397
14798,,,799.0,26.782382333600708
14799,,,800.0,26.92959914324379
14800,,,801.0,27.1361139537251
14801,,,802.0,27.25652785287363
14802,,,803.0,27.41477432035785
14803,,,804.0,27.55166618083109
14804,,,805.0,27.640229767225463
14805,,,806.0,27.684126719029223
14806,,,807.0,27.704255817021647
14807,,,808.0,27.682171266989968
14808,,,809.0,27.61633900593884
14809,,,810.0,27.519012909875528
14810,,,811.0,27.42201834104
14811,,,812.0,27.22349295818688
14812,,,813.0,27.100362918012426
14813,,,814.0,26.86877470300513
14814,,,815.0,26.72319211617653
14815,,,816.0,26.492643537088952
14816,,,817.0,26.37085870340005
14817,,,818.0,26.202055259306576
14818,,,819.0,26.11180966369224
14819,,,820.0,26.077564531615053
14820,,,821.0,26.067631432179866
14821,,,822.0,26.120492450709207
14822,,,823.0,26.16903993135719
14823,,,824.0,26.270085110720544
14824,,,825.0,26.344524541593927
14825,,,826.0,26.438427891635428
14826,,,827.0,26.59420461439024
14827,,,828.0,26.69006488965377
14828,,,829.0,26.817875275493638
14829,,,830.0,26.952033675522895
14830,,,831.0,27.140085475497894
14831,,,832.0,27.23881538681107
14832,,,833.0,27.383572457958
14833,,,834.0,27.454296502000066
14834,,,835.0,27.54008476130693
14835,,,836.0,27.583566788180008
14836,,,837.0,27.56770896958432
14837,,,838.0,27.51702358503573
14838,,,839.0,27.423383352572102
14839,,,840.0,27.298704945085177
14840,,,841.0,27.194260645649532
14841,,,842.0,27.01102305403228
14842,,,843.0,26.874445425313013
14843,,,844.0,26.64303763419599
14844,,,845.0,26.509889641279017
14845,,,846.0,26.29507092653509
14846,,,847.0,26.186016645941063
14847,,,848.0,26.056908599332075
14848,,,849.0,26.001606232758743
14849,,,850.0,26.000713407529588
14850,,,851.0,26.039753535532185
14851,,,852.0,26.106553347150083
14852,,,853.0,26.167843935886022
14853,,,854.0,26.298039535800484
14854,,,855.0,26.384653548546908
14855,,,856.0,26.490889982320624
14856,,,857.0,26.597450394172625
14857,,,858.0,26.719467460578585
14858,,,859.0,26.860812319529145
14859,,,860.0,27.059821947622964
14860,,,861.0,27.16294451020795
14861,,,862.0,27.286969696407223
14862,,,863.0,27.360635132119285
14863,,,864.0,27.44215034262274
14864,,,865.0,27.46951184497729
14865,,,866.0,27.47047373559417
14866,,,867.0,27.427265426687256
14867,,,868.0,27.35554831541361
14868,,,869.0,27.287561636338296
14869,,,870.0,27.137989479291576
14870,,,871.0,27.00897252572417
14871,,,872.0,26.80273097175004
14872,,,873.0,26.65443909114464
14873,,,874.0,26.430586884716234
14874,,,875.0,26.29276019102582
14875,,,876.0,26.09888568998312
14876,,,877.0,26.035696254556427
14877,,,878.0,25.969343105823526
14878,,,879.0,25.95343546852618
14879,,,880.0,25.980713674431456
14880,,,881.0,26.01827568249547
14881,,,882.0,26.116606771933306
14882,,,883.0,26.197507128949866
14883,,,884.0,26.33304356123085
14884,,,885.0,26.421624198007407
14885,,,886.0,26.522522798159287
14886,,,887.0,26.64732795207189
14887,,,888.0,26.776325606190824
14888,,,889.0,26.90809820578337
14889,,,890.0,27.087159783877155
14890,,,891.0,27.16613007235924
14891,,,892.0,27.3012330554117
14892,,,893.0,27.34818072093097
14893,,,894.0,27.393584969074453
14894,,,895.0,27.411916569003296
14895,,,896.0,27.36838739661971
14896,,,897.0,27.30726667608579
14897,,,898.0,27.206442290898732
14898,,,899.0,27.110829505851115
14899,,,900.0,26.925939787661463
14900,,,901.0,26.80466121288154
14901,,,902.0,26.659396121667072
14902,,,903.0,26.426422951229966
14903,,,904.0,26.29641217657036
14904,,,905.0,26.105659495122296
14905,,,906.0,26.002048524012736
14906,,,907.0,25.912756034735537
14907,,,908.0,25.88739776618553
14908,,,909.0,25.91635018102062
14909,,,910.0,25.97213603041729
14910,,,911.0,26.042871830099728
14911,,,912.0,26.16800261020694
14912,,,913.0,26.2523581621395
14913,,,914.0,26.35733708367488
14914,,,915.0,26.4736918593338
14915,,,916.0,26.59363756369117
14916,,,917.0,26.728833334509943
14917,,,918.0,26.871507221426867
14918,,,919.0,27.046931551729894
14919,,,920.0,27.110720407201057
14920,,,921.0,27.20250169589255
14921,,,922.0,27.24759393846972
14922,,,923.0,27.30355599953458
14923,,,924.0,27.328204770938243
14924,,,925.0,27.29191082396207
14925,,,926.0,27.24361098631411
14926,,,927.0,27.147471223214808
14927,,,928.0,27.020629560238746
14928,,,929.0,26.91656628950747
14929,,,930.0,26.73629861022269
14930,,,931.0,26.607774396147164
14931,,,932.0,26.395438816995465
14932,,,933.0,26.270172414570222
14933,,,934.0,26.075975360658475
14934,,,935.0,25.98250644964571
14935,,,936.0,25.882712696578324
14936,,,937.0,25.84340350487992
14937,,,938.0,25.863811802479148
14938,,,939.0,25.912716473403947
14939,,,940.0,25.9808908180361
14940,,,941.0,26.104821939699264
14941,,,942.0,26.197646507860213
14942,,,943.0,26.30361347115334
14943,,,944.0,26.42689282632432
14944,,,945.0,26.547061691522543
14945,,,946.0,26.68362593589669
14946,,,947.0,26.80836756754448
14947,,,948.0,26.985588637437644
14948,,,949.0,27.054115089653124
14949,,,950.0,27.16231645747297
14950,,,951.0,27.21994617060332
14951,,,952.0,27.273161846995265
14952,,,953.0,27.28225823979025
14953,,,954.0,27.239577981105924
14954,,,955.0,27.179795797215466
14955,,,956.0,27.09864089105764
14956,,,957.0,27.02219157416198
14957,,,958.0,26.847487570808735
14958,,,959.0,26.74663506167249
14959,,,960.0,26.54503852247933
14960,,,961.0,26.417521999920865
14961,,,962.0,26.217053495347784
14962,,,963.0,26.09707828798929
14963,,,964.0,25.92590765079811
14964,,,965.0,25.866722174782492
14965,,,966.0,25.82568769162026
14966,,,967.0,25.836393356895652
14967,,,968.0,25.85938937834368
14968,,,969.0,25.95235797749584
14969,,,970.0,26.03206774730268
14970,,,971.0,26.1847489362475
14971,,,972.0,26.286173658520116
14972,,,973.0,26.398620883595555
14973,,,974.0,26.5143672962553
14974,,,975.0,26.63619295497313
14975,,,976.0,26.77133615305158
14976,,,977.0,26.89728381207865
14977,,,978.0,27.04234322781906
14978,,,979.0,27.102924210547343
14979,,,980.0,27.192653489851608
14980,,,981.0,27.231466850107356
14981,,,982.0,27.23722961885636
14982,,,983.0,27.21750723716545
14983,,,984.0,27.16179388274085
14984,,,985.0,27.082770983592354
14985,,,986.0,27.004672747364594
14986,,,987.0,26.842882836477827
14987,,,988.0,26.731150148415622
14988,,,989.0,26.52038167990753
14989,,,990.0,26.38817953375286
14990,,,991.0,26.18793881741809
14991,,,992.0,26.080382723115207
14992,,,993.0,25.90417287155782
14993,,,994.0,25.821365448851168
14994,,,995.0,25.797642072164365
14995,,,996.0,25.81761228179764
14996,,,997.0,25.85391531575829
14997,,,998.0,25.917971813429237
14998,,,999.0,26.040594258630136
14999,,,1000.0,26.135066432821503
15000,,,1001.0,26.29047332807548
15001,,,1002.0,26.37921171021594
15002,,,1003.0,26.48582152512472
15003,,,1004.0,26.60958796876369
15004,,,1005.0,26.7281600323723
15005,,,1006.0,26.86066287117322
15006,,,1007.0,27.00901319204641
15007,,,1008.0,27.07528343754132
15008,,,1009.0,27.170423826058567
15009,,,1010.0,27.212855587625825
15010,,,1011.0,27.21557406620568
15011,,,1012.0,27.19318246695613
15012,,,1013.0,27.12872318767154
15013,,,1014.0,27.05287252526125
15014,,,1015.0,26.974899391565884
15015,,,1016.0,26.8220470062752
15016,,,1017.0,26.703304846445576
15017,,,1018.0,26.505926463540334
15018,,,1019.0,26.386726763558983
15019,,,1020.0,26.186965764797776
15020,,,1021.0,26.0799769262226
15021,,,1022.0,25.9173054144224
15022,,,1023.0,25.83304563920217
15023,,,1024.0,25.773988619409607
15024,,,1025.0,25.77765635296356
15025,,,1026.0,25.80925580161275
15026,,,1027.0,25.896013818466088
15027,,,1028.0,25.975667872890316
15028,,,1029.0,26.118450381054032
15029,,,1030.0,26.215261026427243
15030,,,1031.0,26.33318947825165
15031,,,1032.0,26.45430633022019
15032,,,1033.0,26.58908841295886
15033,,,1034.0,26.718612445236342
15034,,,1035.0,26.84414288597455
15035,,,1036.0,26.987820217506737
15036,,,1037.0,27.045629308627497
15037,,,1038.0,27.136753625789996
15038,,,1039.0,27.179787021205076
15039,,,1040.0,27.183801854191984
15040,,,1041.0,27.16423201913014
15041,,,1042.0,27.10342809918575
15042,,,1043.0,27.02980345065572
15043,,,1044.0,26.951561329774023
15044,,,1045.0,26.7989690211173
15045,,,1046.0,26.68104323831008
15046,,,1047.0,26.491661377988063
15047,,,1048.0,26.37488717460758
15048,,,1049.0,26.170942007229257
15049,,,1050.0,26.06142382164532
15050,,,1051.0,25.896587950811863
15051,,,1052.0,25.81304519647992
15052,,,1053.0,25.750488229016867
15053,,,1054.0,25.74817679957553
15054,,,1055.0,25.779653114012405
15055,,,1056.0,25.839672636274315
15056,,,1057.0,25.967536483443556
15057,,,1058.0,26.05385444472597
15058,,,1059.0,26.21660422006016
15059,,,1060.0,26.31868762086046
15060,,,1061.0,26.43285629318072
15061,,,1062.0,26.551404805866923
15062,,,1063.0,26.68895066882959
15063,,,1064.0,26.817534865817123
15064,,,1065.0,26.96364760715815
15065,,,1066.0,27.017810771443607
15066,,,1067.0,27.110090917187108
15067,,,1068.0,27.133530896954056
15068,,,1069.0,27.151023441821167
15069,,,1070.0,27.14371178333863
15070,,,1071.0,27.09464250239748
15071,,,1072.0,27.024422134207956
15072,,,1073.0,26.946770352757227
15073,,,1074.0,26.793658141451655
15074,,,1075.0,26.681880089091607
15075,,,1076.0,26.4873487491825
15076,,,1077.0,26.369573557104985
15077,,,1078.0,26.16120170781855
15078,,,1079.0,26.04857263483612
15079,,,1080.0,25.887338522992398
15080,,,1081.0,25.800518179369845
15081,,,1082.0,25.734546724527803
15082,,,1083.0,25.731647776486057
15083,,,1084.0,25.76864555531418
15084,,,1085.0,25.82337523065584
15085,,,1086.0,25.94115318237027
15086,,,1087.0,26.028603972559974
15087,,,1088.0,26.191051618073143
15088,,,1089.0,26.29925384529369
15089,,,1090.0,26.415513736939943
15090,,,1091.0,26.538711193379783
15091,,,1092.0,26.67089370193753
15092,,,1093.0,26.798249180985493
15093,,,1094.0,26.948185136902936
15094,,,1095.0,27.003791313826213
15095,,,1096.0,27.091422213303133
15096,,,1097.0,27.11460256957139
15097,,,1098.0,27.129369614522687
15098,,,1099.0,27.11787900716658
15099,,,1100.0,27.07133380965325
15100,,,1101.0,27.0061452472406
15101,,,1102.0,26.896675555708867
15102,,,1103.0,26.805779248148557
15103,,,1104.0,26.62705368389308
15104,,,1105.0,26.51721702128995
15105,,,1106.0,26.380128236698653
15106,,,1107.0,26.15929898781169
15107,,,1108.0,26.04325638934003
15108,,,1109.0,25.87510627216352
15109,,,1110.0,25.7906508662376
15110,,,1111.0,25.71712065948006
15111,,,1112.0,25.70999659477837
15112,,,1113.0,25.74625845889426
15113,,,1114.0,25.800537181727805
15114,,,1115.0,25.915971809430488
15115,,,1116.0,26.007304700002575
15116,,,1117.0,26.17350202914216
15117,,,1118.0,26.284923239729608
15118,,,1119.0,26.401908497283983
15119,,,1120.0,26.52339107977278
15120,,,1121.0,26.6558211170576
15121,,,1122.0,26.7776619344734
15122,,,1123.0,26.93121673822884
15123,,,1124.0,26.996738843791064
15124,,,1125.0,27.072088528428
15125,,,1126.0,27.093810969467967
15126,,,1127.0,27.1097534831313
15127,,,1128.0,27.09583848660975
15128,,,1129.0,27.045813174192688
15129,,,1130.0,26.983202411150472
15130,,,1131.0,26.87715850823116
15131,,,1132.0,26.788756151528677
15132,,,1133.0,26.612426604817387
15133,,,1134.0,26.50369072756783
15134,,,1135.0,26.36746915763325
15135,,,1136.0,26.148891109710377
15136,,,1137.0,26.032701740716703
15137,,,1138.0,25.86363007470544
15138,,,1139.0,25.78272588091573
15139,,,1140.0,25.70486137800026
15140,,,1141.0,25.694397240811924
15141,,,1142.0,25.72145963783757
15142,,,1143.0,25.771730464628405
15143,,,1144.0,25.8963343013545
15144,,,1145.0,25.988508710391727
15145,,,1146.0,26.161227981553424
15146,,,1147.0,26.264953382847693
15147,,,1148.0,26.389683153044075
15148,,,1149.0,26.515238650986618
15149,,,1150.0,26.650599458985624
15150,,,1151.0,26.7726579702246
15151,,,1152.0,26.924923411085278
15152,,,1153.0,26.98440174976153
15153,,,1154.0,27.060076304318216
15154,,,1155.0,27.082032144058783
15155,,,1156.0,27.09767562756815
15156,,,1157.0,27.082501129277688
15157,,,1158.0,27.033591575044312
15158,,,1159.0,26.969568512792137
15159,,,1160.0,26.86879894999734
15160,,,1161.0,26.77737231757854
15161,,,1162.0,26.603379944624606
15162,,,1163.0,26.488654210729838
15163,,,1164.0,26.35662707296652
15164,,,1165.0,26.143108532099266
15165,,,1166.0,26.02874551966255
15166,,,1167.0,25.860852273078024
15167,,,1168.0,25.779315459184147
15168,,,1169.0,25.70167028234323
15169,,,1170.0,25.68954620347625
15170,,,1171.0,25.71596971919965
15171,,,1172.0,25.76551704081797
15172,,,1173.0,25.887787389250576
15173,,,1174.0,25.97641750259507
15174,,,1175.0,26.151189961199123
15175,,,1176.0,26.256415171820663
15176,,,1177.0,26.382512928774588
15177,,,1178.0,26.506496917981195
15178,,,1179.0,26.63684164882477
15179,,,1180.0,26.76346649577036
15180,,,1181.0,26.919094738045917
15181,,,1182.0,26.97916600486866
15182,,,1183.0,27.053896886699903
15183,,,1184.0,27.07425876213801
15184,,,1185.0,27.095368631214228
15185,,,1186.0,27.074456824115742
15186,,,1187.0,27.02242152141534
15187,,,1188.0,26.957930155547643
15188,,,1189.0,26.85750544189682
15189,,,1190.0,26.771154968273407
15190,,,1191.0,26.596109178029508
15191,,,1192.0,26.480581030014942
15192,,,1193.0,26.34361195313897
15193,,,1194.0,26.14191763752436
15194,,,1195.0,26.025361937954216
15195,,,1196.0,25.85581845026581
15196,,,1197.0,25.772561006038927
15197,,,1198.0,25.692766875987477
15198,,,1199.0,25.684475923661807
15199,,,1200.0,25.708320592838305
15200,,,1201.0,25.756522301439247
15201,,,1202.0,25.878459573927387
15202,,,1203.0,25.967532517619105
15203,,,1204.0,26.143612600143257
15204,,,1205.0,26.24993213753765
15205,,,1206.0,26.378641057462037
15206,,,1207.0,26.50299393354476
15207,,,1208.0,26.633854280936617
15208,,,1209.0,26.7601376557227
15209,,,1210.0,26.91427748807527
15210,,,1211.0,26.9733696359705
15211,,,1212.0,27.04678486574377
15212,,,1213.0,27.06724229271694
15213,,,1214.0,27.08809162242119
15214,,,1215.0,27.066953047342395
15215,,,1216.0,27.010449439352985
15216,,,1217.0,26.94815223908401
15217,,,1218.0,26.848967624796416
15218,,,1219.0,26.758640473316404
15219,,,1220.0,26.588263649892586
15220,,,1221.0,26.473990815044147
15221,,,1222.0,26.337599971522707
15222,,,1223.0,26.135143151577157
15223,,,1224.0,26.019061662481505
15224,,,1225.0,25.849498069089293
15225,,,1226.0,25.764895023711745
15226,,,1227.0,25.686643403235507
15227,,,1228.0,25.67950174358788
15228,,,1229.0,25.701855120916548
15229,,,1230.0,25.752053750645672
15230,,,1231.0,25.871988337606663
15231,,,1232.0,25.96624456970937
15232,,,1233.0,26.139508319763763
15233,,,1234.0,26.244410094039893
15234,,,1235.0,26.372204552442582
15235,,,1236.0,26.499146697773654
15236,,,1237.0,26.629287310826783
15237,,,1238.0,26.75468232430441
15238,,,1239.0,26.905938907939685
15239,,,1240.0,26.965216725647707
15240,,,1241.0,27.042620282282652
15241,,,1242.0,27.063088023391543
15242,,,1243.0,27.08151493119442
15243,,,1244.0,27.059120263722946
15244,,,1245.0,27.002081470787346
15245,,,1246.0,26.93973061165528
15246,,,1247.0,26.84080125344016
15247,,,1248.0,26.7496594897859
15248,,,1249.0,26.58076486254609
15249,,,1250.0,26.469758344414743
15250,,,1251.0,26.33216224264484
15251,,,1252.0,26.12918319341753
15252,,,1253.0,26.01005588312691
15253,,,1254.0,25.84290251467999
15254,,,1255.0,25.75933864805836
15255,,,1256.0,25.679356158995404
15256,,,1257.0,25.67282436988154
15257,,,1258.0,25.696310314051885
15258,,,1259.0,25.74714876679633
15259,,,1260.0,25.86858629855854
15260,,,1261.0,25.96268502936701
15261,,,1262.0,26.13855917704859
15262,,,1263.0,26.24187456679792
15263,,,1264.0,26.36842629480861
15264,,,1265.0,26.49464297065674
15265,,,1266.0,26.62448730157425
15266,,,1267.0,26.74700701378933
15267,,,1268.0,26.90062550210177
15268,,,1269.0,26.960633984092283
15269,,,1270.0,27.038295315980577
15270,,,1271.0,27.059526979488027
15271,,,1272.0,27.074638366490632
15272,,,1273.0,27.05501736986801
15273,,,1274.0,26.99554605960074
15274,,,1275.0,26.93183346301768
15275,,,1276.0,26.856730506232022
15276,,,1277.0,26.71178366548088
15277,,,1278.0,26.607606276306285
15278,,,1279.0,26.42628373114198
15279,,,1280.0,26.309545599872592
15280,,,1281.0,26.171833045247183
15281,,,1282.0,25.96975399683149
15282,,,1283.0,25.863427084993475
15283,,,1284.0,25.73036794794922
15284,,,1285.0,25.684302147297814
15285,,,1286.0,25.6668367404217
15286,,,1287.0,25.686589611539887
15287,,,1288.0,25.7639043405982
15288,,,1289.0,25.841152949445476
15289,,,1290.0,25.991546802244272
15290,,,1291.0,26.10253227487621
15291,,,1292.0,26.223686551640554
15292,,,1293.0,26.35938405542882
15293,,,1294.0,26.49030918079981
15294,,,1295.0,26.622585083173306
15295,,,1296.0,26.746349315521627
15296,,,1297.0,26.900038115159447
15297,,,1298.0,26.95905299352464
15298,,,1299.0,27.03438521279796
15299,,,1300.0,27.054093461000377
15300,,,1301.0,27.06716133937374
15301,,,1302.0,27.046359091896534
15302,,,1303.0,26.986394458268705
15303,,,1304.0,26.922593289076644
15304,,,1305.0,26.84762036252431
15305,,,1306.0,26.70306940181712
15306,,,1307.0,26.59917877957946
15307,,,1308.0,26.418265517888216
15308,,,1309.0,26.299481928935503
15309,,,1310.0,26.162707665952126
15310,,,1311.0,25.96211492990986
15311,,,1312.0,25.858327283994782
15312,,,1313.0,25.724311904642462
15313,,,1314.0,25.67823283213696
15314,,,1315.0,25.65775070425985
15315,,,1316.0,25.6820556980596
15316,,,1317.0,25.7604988061521
15317,,,1318.0,25.837865012900977
15318,,,1319.0,25.98803522551645
15319,,,1320.0,26.09886846171176
15320,,,1321.0,26.21998469923389
15321,,,1322.0,26.355704165656533
15322,,,1323.0,26.48670136536208
15323,,,1324.0,26.61904486893144
15324,,,1325.0,26.74281644052556
15325,,,1326.0,26.896301608876
15326,,,1327.0,26.95505425320809
15327,,,1328.0,27.029872499563997
15328,,,1329.0,27.049212540073512
15329,,,1330.0,27.06169996468529
15330,,,1331.0,27.037166363450154
15331,,,1332.0,26.978992334407
15332,,,1333.0,26.91615364034729
15333,,,1334.0,26.84155072617753
15334,,,1335.0,26.69724892930185
15335,,,1336.0,26.593379019050644
15336,,,1337.0,26.412419897030134
15337,,,1338.0,26.293650124672386
15338,,,1339.0,26.15697502508601
15339,,,1340.0,25.95741140584533
15340,,,1341.0,25.85350443033744
15341,,,1342.0,25.71962685585902
15342,,,1343.0,25.673795004038052
15343,,,1344.0,25.653842467858624
15344,,,1345.0,25.678560245252925
15345,,,1346.0,25.75829783818213
15346,,,1347.0,25.83583716543964
15347,,,1348.0,25.986341748015832
15348,,,1349.0,26.09740291551887
15349,,,1350.0,26.21876825807425
15350,,,1351.0,26.354730981973432
15351,,,1352.0,26.485927442111944
15352,,,1353.0,26.61840950002849
15353,,,1354.0,26.742223770886028
